ticker,exchange_code,finnhub_symbol,asset_type,name_en
KCSH,NYSE_ARCA,KCSH,ETF,KraneShares Sustainable Ultra Short Duration Index ETF
KD,NYSE,KD,STOCK,"Kyndryl Holdings, Inc. Common Stock"
KDEC,BATS,KDEC,ETF,Innovator U.S. Small Cap Power Buffer ETF - December
KDEF,NYSE_ARCA,KDEF,ETF,PLUS Korea Defense Industry Index ETF
KDK,NASDAQ,KDK,STOCK,"Kodiak AI, Inc. - Common Stock"
KDP,NASDAQ,KDP,STOCK,Keurig Dr Pepper Inc. - Common Stock
KDRN,NYSE_ARCA,KDRN,ETF,Kingsbarn Tactical Bond ETF
KDVD,NYSE_ARCA,KDVD,ETF,Keeley Dividend ETF
KE,NASDAQ,KE,STOCK,"Kimball Electronics, Inc. - Common Stock"
KEAT,NASDAQ,KEAT,ETF,Keating Active ETF
KEEL,NASDAQ,KEEL,STOCK,Keel Infrastructure Corp. - Common Stock
KEEX,BATS,KEEX,ETF,Defiance Daily Target 2x Long KEEL ETF
KELYA,NASDAQ,KELYA,STOCK,"Kelly Services, Inc. - Class A Common Stock"
KELYB,NASDAQ,KELYB,STOCK,"Kelly Services, Inc. - Class B Common Stock"
KEMQ,NYSE_ARCA,KEMQ,ETF,KraneShares Emerging Markets Consumer Technology Index ETF
KEMX,NYSE_ARCA,KEMX,ETF,KraneShares MSCI Emerging Markets ex China Index ETF
KEN,NYSE,KEN,STOCK,Kenon Holdings Ltd. Ordinary Shares
KEP,NYSE,KEP,STOCK,Korea Electric Power Corporation Common Stock
KEQU,NASDAQ,KEQU,STOCK,Kewaunee Scientific Corporation - Common Stock
KEX,NYSE,KEX,STOCK,Kirby Corporation Common Stock
KEY,NYSE,KEY,STOCK,KeyCorp Common Stock
KEYS,NYSE,KEYS,STOCK,Keysight Technologies Inc. Common Stock
KF,NYSE,KF,STOCK,"Korea Fund, Inc. (The) New Common Stock"
KFEB,BATS,KFEB,ETF,Innovator U.S. Small Cap Power Buffer ETF - February
KFFB,NASDAQ,KFFB,STOCK,Kentucky First Federal Bancorp - Common Stock
KFII,NASDAQ,KFII,STOCK,K&F Growth Acquisition Corp. II - Class A Ordinary shares
KFRC,NYSE,KFRC,STOCK,"Kforce, Inc. Common Stock"
KFY,NYSE,KFY,STOCK,Korn Ferry Common Stock
KG,NASDAQ,KG,STOCK,"Kestrel Group, Ltd. - Common Stock"
KGC,NYSE,KGC,STOCK,Kinross Gold Corporation Common Stock
KGEI,NASDAQ,KGEI,STOCK,Kolibri Global Energy Inc. - Common stock
KGLD,BATS,KGLD,ETF,Kurv Gold Enhanced Income ETF
KGRN,NYSE_ARCA,KGRN,ETF,KraneShares MSCI China Clean Technology Index ETF
KGS,NYSE,KGS,STOCK,"Kodiak Gas Services, Inc. Common Stock"
KHC,NASDAQ,KHC,STOCK,The Kraft Heinz Company - Common Stock
KHPI,BATS,KHPI,ETF,Kensington Hedged Premium Income ETF
KHYB,NYSE_ARCA,KHYB,ETF,KraneShares Asia Pacific High Income USD Bond ETF
KIDS,NASDAQ,KIDS,STOCK,OrthoPediatrics Corp. - Common Stock
KIDZ,NASDAQ,KIDZ,STOCK,KIDZ AI Inc. - Class B Common Stock
KIE,NYSE_ARCA,KIE,ETF,State Street SPDR S&P Insurance ETF
KIM,NYSE,KIM,STOCK,Kimco Realty Corporation (HC) Common Stock
KINS,NASDAQ,KINS,STOCK,"Kingstone Companies, Inc - Common Stock"
KIO,NYSE,KIO,STOCK,KKR Income Opportunities Fund Common Shares
KIQQ,NASDAQ,KIQQ,ETF,KraneShares InspereX Nasdaq Dynamic Buffered High Income Index ETF
KITT,NASDAQ,KITT,STOCK,"Nauticus Robotics, Inc. - Common stock"
KJAN,BATS,KJAN,ETF,Innovator U.S. Small Cap Power Buffer ETF - January
KJD,NASDAQ,KJD,ETF,KraneShares 2x Long JD Daily ETF
KJUL,BATS,KJUL,ETF,Innovator U.S. Small Cap Power Buffer ETF - July
KJUN,BATS,KJUN,ETF,Innovator U.S. Small Cap Power Buffer ETF - June
KKR,NYSE,KKR,STOCK,KKR & Co. Inc. Common Stock
KKRS,NYSE,KKRS,STOCK,KKR Group Finance Co. IX LLC 4.625% Subordinated Notes due 2061
KKRT,NYSE,KKRT,STOCK,KKR & Co. Inc. 6.875% Subordinated Notes due 2065
KLAC,NASDAQ,KLAC,STOCK,KLA Corporation  - Common Stock
KLAG,NASDAQ,KLAG,ETF,Leverage Shares 2x Long KLAC Daily ETF
KLAR,NYSE,KLAR,STOCK,Klarna Group plc Ordinary Shares
KLC,NYSE,KLC,STOCK,"KinderCare Learning Companies, Inc. Common Stock"
KLIC,NASDAQ,KLIC,STOCK,"Kulicke and Soffa Industries, Inc. - Common Stock"
KLIP,NYSE_ARCA,KLIP,ETF,KraneShares KWEB Covered Call Strategy ETF
KLMN,NYSE_ARCA,KLMN,ETF,Invesco MSCI North America Climate ETF
KLMT,NYSE_ARCA,KLMT,ETF,Invesco MSCI Global Climate 500 ETF
KLRA,NASDAQ,KLRA,STOCK,"Kailera Therapeutics, Inc. - Common stock"
KLRS,NASDAQ,KLRS,STOCK,"Kalaris Therapeutics, Inc.  - Common Stock"
KLTR,NASDAQ,KLTR,STOCK,"Kaltura, Inc. - Common Stock"
KLXE,NASDAQ,KLXE,STOCK,"KLX Energy Services Holdings, Inc.  - Common Stock"
KMAR,BATS,KMAR,ETF,Innovator U.S. Small Cap Power Buffer ETF - March
KMAY,BATS,KMAY,ETF,Innovator U.S. Small Cap Power Buffer ETF - May
KMB,NASDAQ,KMB,STOCK,Kimberly-Clark Corporation - Common Stock
KMCA,NYSE_ARCA,KMCA,ETF,PLUS Korea Manufacturing Core Alliance Index ETF
KMDA,NASDAQ,KMDA,STOCK,Kamada Ltd. - Ordinary Shares
KMI,NYSE,KMI,STOCK,"Kinder Morgan, Inc. Common Stock"
KMID,NYSE_ARCA,KMID,ETF,Virtus KAR Mid-Cap ETF
KMLI,NASDAQ,KMLI,ETF,KraneShares 2x Long MELI Daily ETF
KMLM,NYSE_ARCA,KMLM,ETF,KraneShares Mount Lucas Managed Futures Index Strategy ETF
KMPB,NYSE,KMPB,STOCK,Kemper Corporation 5.875% Fixed-Rate Reset Junior Subordinated Debentures due 2062
KMPR,NYSE,KMPR,STOCK,Kemper Corporation
KMRK,NASDAQ,KMRK,STOCK,K-Tech Solutions Company Limited - Class A Ordinary Shares
KMT,NYSE,KMT,STOCK,Kennametal Inc. Common Stock
KMTS,NASDAQ,KMTS,STOCK,"Kestra Medical Technologies, Ltd. - Common Stock"
KMX,NYSE,KMX,STOCK,CarMax Inc
KN,NYSE,KN,STOCK,Knowles Corporation Common Stock
KNCT,NYSE_ARCA,KNCT,ETF,Invesco Next Gen Connectivity ETF
KNDI,NASDAQ,KNDI,STOCK,"Kandi Technologies Group, Inc. - Ordinary Shares"
KNF,NYSE,KNF,STOCK,Knife Riv Holding Co. Common Stock
KNG,BATS,KNG,ETF,FT Vest S&P 500 Dividend Aristocrats Target Income ETF
KNGZ,NASDAQ,KNGZ,ETF,First Trust S&P 500 Diversified Dividend Aristocrats ETF
KNO,NYSE_ARCA,KNO,ETF,AXS Knowledge Leaders ETF
KNOV,BATS,KNOV,ETF,Innovator U.S. Small Cap Power Buffer ETF - November
KNOW,BATS,KNOW,ETF,Fundamentals First ETF
KNRG,NYSE_ARCA,KNRG,ETF,Simplify Kayne Anderson Energy and Infrastructure Credit ETF
KNRX,NYSE_AMERICAN,KNRX,STOCK,KNOREX LTD. Class A Ordinary Shares
KNSA,NASDAQ,KNSA,STOCK,"Kiniksa Pharmaceuticals International, plc - Class A Ordinary Shares"
KNSL,NYSE,KNSL,STOCK,"Kinsale Capital Group, Inc. Common Stock"
KNTK,NYSE,KNTK,STOCK,Kinetik Holdings Inc. Class A Common Stock
KNX,NYSE,KNX,STOCK,Knight-Swift Transportation Holdings Inc.
KO,NYSE,KO,STOCK,Coca-Cola Company (The) Common Stock
KOCT,BATS,KOCT,ETF,Innovator U.S. Small Cap Power Buffer ETF - October
KOD,NASDAQ,KOD,STOCK,Kodiak Sciences Inc - Common Stock
KODK,NYSE,KODK,STOCK,Eastman Kodak Company Common New
KOID,NASDAQ,KOID,ETF,KraneShares Global Humanoid Robotics and Physical AI Index ETF
KOKU,NYSE_ARCA,KOKU,ETF,Xtrackers MSCI Kokusai Equity ETF
KOLD,NYSE_ARCA,KOLD,ETF,ProShares UltraShort Bloomberg Natural Gas
KOMP,NYSE_ARCA,KOMP,ETF,State Street SPDR S&P Kensho New Economies Composite ETF
KONG,BATS,KONG,ETF,Formidable Fortress ETF
KOOL,NYSE_ARCA,KOOL,ETF,North Shore Equity Rotation ETF
KOP,NYSE,KOP,STOCK,Koppers Holdings Inc. Common Stock
KOPN,NASDAQ,KOPN,STOCK,Kopin Corporation - Common Stock
KORE,NYSE,KORE,STOCK,"KORE Group Holdings, Inc. Common Stock"
KORP,NYSE_ARCA,KORP,ETF,American Century Diversified Corporate Bond ETF
KORU,NYSE_ARCA,KORU,ETF,Direxion Daily South Korea Bull 3X ETF
KOS,NYSE,KOS,STOCK,Kosmos Energy Ltd. Common Shares (DE)
KOSS,NASDAQ,KOSS,STOCK,Koss Corporation - Common Stock
KOYN,NASDAQ,KOYN,STOCK,CSLM Digital Asset Acquisition Corp III - Class A Ordinary Shares
KPDD,NASDAQ,KPDD,ETF,KraneShares 2x Long PDD Daily ETF
KPET,NYSE,KPET,STOCK,KPET Ultra Paceline Corporation Class A Ordinary Shares
KPHO,NYSE_ARCA,KPHO,ETF,KraneShares Dragon Capital Growth of Vietnam Index ETF
KPLT,NASDAQ,KPLT,STOCK,"Katapult Holdings, Inc. - Common Stock"
KPRO,NYSE_ARCA,KPRO,ETF,KraneShares 100% KWEB Defined Outcome January 2027 ETF
KPRX,NASDAQ,KPRX,STOCK,"Kiora Pharmaceuticals, Inc.  - Common Stock"
KPTI,NASDAQ,KPTI,STOCK,Karyopharm Therapeutics Inc. - Common Stock
KQQQ,NASDAQ,KQQQ,ETF,Kurv Technology Titans Select ETF
KR,NYSE,KR,STOCK,Kroger Company (The) Common Stock
KRAQ,NASDAQ,KRAQ,STOCK,KRAKacquisition Corp - Class A Ordinary Shares
KRBN,NYSE_ARCA,KRBN,ETF,KraneShares Global Carbon Strategy ETF
KRC,NYSE,KRC,STOCK,Kilroy Realty Corporation Common Stock
KRE,NYSE_ARCA,KRE,ETF,State Street SPDR S&P Regional Banking ETF
KREF,NYSE,KREF,STOCK,KKR Real Estate Finance Trust Inc. Common Stock
KRG,NYSE,KRG,STOCK,Kite Realty Group Trust Common Stock
KRKR,NASDAQ,KRKR,STOCK,36Kr Holdings Inc. - American Depositary Shares
KRMA,NASDAQ,KRMA,ETF,Global X Conscious Companies ETF
KRMD,NASDAQ,KRMD,STOCK,"KORU Medical Systems, Inc. - Common Stock"
KRMN,NYSE,KRMN,STOCK,Karman Holdings Inc. Common Stock
KRNT,NASDAQ,KRNT,STOCK,Kornit Digital Ltd. - Ordinary Shares
KRNY,NASDAQ,KRNY,STOCK,Kearny Financial - Common Stock
KRO,NYSE,KRO,STOCK,Kronos Worldwide Inc Common Stock
KROP,NASDAQ,KROP,ETF,Global X AgTech & Food Innovation ETF
KROS,NASDAQ,KROS,STOCK,"Keros Therapeutics, Inc. - common stock"
KRRO,NASDAQ,KRRO,STOCK,"Korro Bio, Inc. - Common Stock"
KRSP,NYSE,KRSP,STOCK,Rice Acquisition Corporation 3 Class A Ordinary Shares
KRT,NASDAQ,KRT,STOCK,Karat Packaging Inc. - Common Stock
KRUS,NASDAQ,KRUS,STOCK,"Kura Sushi USA, Inc. - Class A Common Stock"
KRWX,BATS,KRWX,ETF,Corgi South Korea 2x Daily ETF
KRYP,NYSE_ARCA,KRYP,ETF,ProShares CoinDesk 20 Crypto ETF
KRYS,NASDAQ,KRYS,STOCK,"Krystal Biotech, Inc. - Common Stock"
KSA,NYSE_ARCA,KSA,ETF,iShares MSCI Saudi Arabia ETF
KSCP,NASDAQ,KSCP,STOCK,"Knightscope, Inc. - Class A Common Stock"
KSEP,BATS,KSEP,ETF,Innovator U.S. Small Cap Power Buffer ETF - September
KSLV,BATS,KSLV,ETF,Kurv Silver Enhanced Income ETF
KSPI,NASDAQ,KSPI,STOCK,Joint Stock Company Kaspi.kz - American Depository Shares
KSPY,NYSE_ARCA,KSPY,ETF,KraneShares Hedgeye Hedged Equity Index ETF
KSS,NYSE,KSS,STOCK,Kohl's Corporation Common Stock
KSTR,NYSE_ARCA,KSTR,ETF,KraneShares SSE STAR Market 50 Index ETF
KT,NYSE,KT,STOCK,KT Corporation Common Stock
KTB,NYSE,KTB,STOCK,"Kontoor Brands, Inc. Common Stock"
KTCC,NASDAQ,KTCC,STOCK,Key Tronic Corporation - Common Stock
KTEC,NYSE_ARCA,KTEC,ETF,KraneShares Hang Seng TECH Index ETF
KTF,NYSE,KTF,STOCK,DWS Municipal Income Trust
KTH,NYSE,KTH,STOCK,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock
KTN,NYSE,KTN,STOCK,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS)
KTOS,NASDAQ,KTOS,STOCK,"Kratos Defense & Security Solutions, Inc. - Common Stock"
KTTA,NASDAQ,KTTA,STOCK,Pasithea Therapeutics Corp. - Common Stock
KTUP,BATS,KTUP,ETF,T-REX 2X Long KTOS Daily Target ETF
KTWO,NASDAQ,KTWO,STOCK,K2 Capital Acquisition Corporation - Class A Ordinary Share
KULR,NYSE_AMERICAN,KULR,STOCK,"KULR Technology Group, Inc. Common Stock"
KURA,NASDAQ,KURA,STOCK,"Kura Oncology, Inc. - Common Stock"
KURE,NYSE_ARCA,KURE,ETF,KraneShares MSCI All China Health Care Index ETF
KUST,NASDAQ,KUST,STOCK,"Kustom Entertainment, Inc. - Common Stock"
KVAC,NASDAQ,KVAC,STOCK,Keen Vision Acquisition Corporation - Ordinary Shares
KVHI,NASDAQ,KVHI,STOCK,"KVH Industries, Inc. - Common Stock"
KVLE,NYSE_ARCA,KVLE,ETF,KraneShares Value Line Dynamic Dividend Equity Index ETF
KVUE,NYSE,KVUE,STOCK,Kenvue Inc. Common Stock
KVYO,NYSE,KVYO,STOCK,"Klaviyo, Inc. Series A Common Stock"
KW,NYSE,KW,STOCK,Kennedy-Wilson Holdings Inc. Common Stock
KWEB,NYSE_ARCA,KWEB,ETF,KraneShares CSI China Internet ETF
KWIN,NYSE_ARCA,KWIN,ETF,KraneShares Wahed Alternative Income Index ETF
KWM,NASDAQ,KWM,STOCK,"K Wave Media, Ltd. - Ordinary Shares"
KWR,NYSE,KWR,STOCK,Quaker Houghton Common Stock
KWT,BATS,KWT,ETF,iShares MSCI Kuwait ETF
KWY,NYSE,KWY,STOCK,Kingsway Corporation Common Stock
KXI,NYSE_ARCA,KXI,ETF,iShares Global Consumer Staples ETF
KXIN,NASDAQ,KXIN,STOCK,Kaixin Holdings - Ordinary Shares
KYC,BATS,KYC,ETF,Corgi Digital Banking & Fintech Infrastructure ETF
KYIV,NASDAQ,KYIV,STOCK,Kyivstar Group Ltd. - Common Shares
KYLD,BATS,KYLD,ETF,Kurv High Income ETF
KYMR,NASDAQ,KYMR,STOCK,"Kymera Therapeutics, Inc. - Common Stock"
KYN,NYSE,KYN,STOCK,"Kayne Anderson Energy Infrastructure Fund, Inc."
KYNB,NASDAQ,KYNB,STOCK,"Kyntra Bio, Inc. - Common Stock"
KYTX,NASDAQ,KYTX,STOCK,"Kyverna Therapeutics, Inc. - Common Stock"
KZIA,NASDAQ,KZIA,STOCK,Kazia Therapeutics Limited - American Depositary Shares
L,NYSE,L,STOCK,Loews Corporation Common Stock
LAB,NASDAQ,LAB,STOCK,Standard BioTools Inc. - Common Stock
LABD,NYSE_ARCA,LABD,ETF,Direxion Daily S&P Biotech Bear 3X ETF
LABT,NASDAQ,LABT,STOCK,Lakewood-Amedex Biotherapeutics Inc. - Common Stock
LABU,NYSE_ARCA,LABU,ETF,Direxion Daily S&P Biotech Bull 3X ETF
LABX,BATS,LABX,ETF,Tradr 2X Long ALAB Daily ETF
LAC,NYSE,LAC,STOCK,Lithium Americas Corp. Common Shares
LACG,NASDAQ,LACG,ETF,Leverage Shares 2X Long LAC Daily ETF
LAD,NYSE,LAD,STOCK,"Lithia Motors, Inc. Common Stock"
LADR,NYSE,LADR,STOCK,Ladder Capital Corp Class A Common Stock
LAES,NASDAQ,LAES,STOCK,SEALSQ Corp - Ordinary Shares
LAFA,NASDAQ,LAFA,STOCK,LaFayette Acquisition Corp. - Ordinary Share
LAKE,NASDAQ,LAKE,STOCK,"Lakeland Industries, Inc. - Common Stock"
LALT,NYSE_ARCA,LALT,ETF,First Trust Multi-Strategy Alternative ETF
LAMR,NASDAQ,LAMR,STOCK,Lamar Advertising Company - Class A Common Stock
LAND,NASDAQ,LAND,STOCK,Gladstone Land Corporation - Common Stock
LANDO,NASDAQ,LANDO,STOCK,Gladstone Land Corporation - 6.00% Series B Cumulative Redeemable Preferred Stock
LANDP,NASDAQ,LANDP,STOCK,Gladstone Land Corporation - 6.00% Series C Cumulative Redeemable Preferred Stock
LANV,NYSE,LANV,STOCK,Lanvin Group Holdings Limited Ordinary Shares
LAPR,BATS,LAPR,ETF,Innovator Premium Income 15 Buffer ETF - April
LAR,NYSE,LAR,STOCK,Lithium Argentina AG Common Shares
LARK,NASDAQ,LARK,STOCK,Landmark Bancorp Inc. - Common Stock
LASE,NASDAQ,LASE,STOCK,Laser Photonics Corporation - Common Stock
LASR,NASDAQ,LASR,STOCK,"nLIGHT, Inc. - Common Stock"
LATA,NASDAQ,LATA,STOCK,Galata Acquisition Corp. II - Class A Ordinary Shares
LATR,BATS,LATR,ETF,Corgi Buy Now Pay Later ETF
LAUR,NASDAQ,LAUR,STOCK,"Laureate Education, Inc. - Common Stock"
LAW,NYSE,LAW,STOCK,"CS Disco, Inc. Common Stock"
LAWR,NASDAQ,LAWR,STOCK,"Robot Consulting Co., Ltd. - ADS"
LAZ,NYSE,LAZ,STOCK,"Lazard, Inc. Common Stock"
LB,NYSE,LB,STOCK,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests
LBAY,NYSE_ARCA,LBAY,ETF,Leatherback Long/Short Alternative Yield ETF
LBGJ,NASDAQ,LBGJ,STOCK,Li Bang International Corporation Inc. - Class A Ordinary Shares
LBO,BATS,LBO,ETF,WHITEWOLF Publicly Listed Private Equity ETF
LBRDA,NASDAQ,LBRDA,STOCK,Liberty Broadband Corporation - Class A Common Stock
LBRDK,NASDAQ,LBRDK,STOCK,Liberty Broadband Corporation - Class C Common Stock
LBRDP,NASDAQ,LBRDP,STOCK,Liberty Broadband Corporation - Series A Cumulative Redeemable Preferred Stock
LBRT,NYSE,LBRT,STOCK,Liberty Energy Inc. Class A common stock
LBRX,NASDAQ,LBRX,STOCK,LB Pharmaceuticals Inc - Common Stock
LBTYA,NASDAQ,LBTYA,STOCK,Liberty Global Ltd. - Class A Common Shares
LBTYB,NASDAQ,LBTYB,STOCK,Liberty Global Ltd. - Class B Common Shares
LBTYK,NASDAQ,LBTYK,STOCK,Liberty Global Ltd. - Class C Common Shares
LC,NYSE,LC,STOCK,LendingClub Corporation Common Stock
LCAP,BATS,LCAP,ETF,Principal Capital Appreciation Select ETF
LCCC,NASDAQ,LCCC,STOCK,Lakeshore Acquisition III Corp. - Ordinary Shares
LCDL,NASDAQ,LCDL,ETF,GraniteShares 2x Long LCID Daily ETF
LCDS,NASDAQ,LCDS,ETF,JPMorgan Fundamental Data Science Large Core ETF
LCF,BATS,LCF,ETF,Touchstone US Large Cap Focused ETF
LCFY,NASDAQ,LCFY,STOCK,Locafy Limited - Ordinary Share
LCID,NASDAQ,LCID,STOCK,"Lucid Group, Inc. - Common Stock"
LCII,NYSE,LCII,STOCK,LCI Industries
LCLG,NYSE_ARCA,LCLG,ETF,Logan Capital Broad Innovative Growth ETF
LCLN,NYSE,LCLN,STOCK,"Lincoln International, Inc. Class A Common Stock"
LCNB,NASDAQ,LCNB,STOCK,LCNB Corporation - Common Stock
LCO,NYSE_ARCA,LCO,ETF,LOGIQ Contrarian Opportunities ETF
LCOW,BATS,LCOW,ETF,Pacer S&P 500 Quality FCF Aristocrats ETF
LCR,NYSE_ARCA,LCR,ETF,Leuthold Core ETF
LCTD,NYSE_ARCA,LCTD,ETF,iShares World ex U.S. Carbon Transition Readiness Aware Active ETF
LCTU,NYSE_ARCA,LCTU,ETF,iShares U.S. Carbon Transition Readiness Aware Active ETF
LCTX,NYSE_AMERICAN,LCTX,STOCK,"Lineage Cell Therapeutics, Inc. Common Stock"
LCUT,NASDAQ,LCUT,STOCK,"Lifetime Brands, Inc. - Common Stock"
LDDR,BATS,LDDR,ETF,LifeX 2035 Income Bucket ETF
LDEM,NASDAQ,LDEM,ETF,iShares ESG MSCI EM Leaders ETF
LDI,NYSE,LDI,STOCK,"loanDepot, Inc. Class A Common Stock"
LDOS,NYSE,LDOS,STOCK,"Leidos Holdings, Inc. Common Stock"
LDP,NYSE,LDP,STOCK,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc."
LDRC,NYSE_ARCA,LDRC,ETF,iShares iBonds 1-5 Year Corporate Ladder ETF
LDRH,NYSE_ARCA,LDRH,ETF,iShares iBonds 1-5 Year High Yield and Income Ladder ETF
LDRI,NYSE_ARCA,LDRI,ETF,iShares iBonds 1-5 Year TIPS Ladder ETF
LDRT,NYSE_ARCA,LDRT,ETF,iShares iBonds 1-5 Year Treasury Ladder ETF
LDRX,NASDAQ,LDRX,ETF,SGI Enhanced Market Leaders ETF
LDSF,NASDAQ,LDSF,ETF,First Trust Low Duration Strategic Focus ETF
LDUR,NYSE_ARCA,LDUR,ETF,PIMCO Enhanced Low Duration Active Exchange-Traded Fund
LE,NASDAQ,LE,STOCK,"Lands' End, Inc. - Common Stock"
LEA,NYSE,LEA,STOCK,Lear Corporation Common Stock
LEAD,BATS,LEAD,ETF,Siren DIVCON Leaders Dividend ETF
LECO,NASDAQ,LECO,STOCK,"Lincoln Electric Holdings, Inc. - Common Shares"
LEDS,NASDAQ,LEDS,STOCK,SemiLEDS Corporation - Common Stock
LEE,NASDAQ,LEE,STOCK,"Lee Enterprises, Incorporated - Common Stock"
LEG,NYSE,LEG,STOCK,"Leggett & Platt, Incorporated Common Stock"
LEGH,NASDAQ,LEGH,STOCK,Legacy Housing Corporation - Common Stock
LEGN,NASDAQ,LEGN,STOCK,Legend Biotech Corporation - American Depositary Shares
LEGO,NYSE_AMERICAN,LEGO,STOCK,Legato Merger Corp. IV Ordinary Shares
LEGR,NASDAQ,LEGR,ETF,First Trust Indxx Innovative Transaction & Process ETF
LEMB,NYSE_ARCA,LEMB,ETF,iShares J.P. Morgan EM Local Currency Bond
LEN,NYSE,LEN,STOCK,Lennar Corporation Class A Common Stock
LEN.B,NYSE,LEN.B,STOCK,Lennar Corporation Class B
LEND,NASDAQ,LEND,ETF,SEI High Yield Bond & Alternative Credit ETF
LENS,BATS,LENS,ETF,Sarmaya Thematic ETF
LENZ,NASDAQ,LENZ,STOCK,"LENZ Therapeutics, Inc. - Common Stock"
LEO,NYSE,LEO,STOCK,"BNY Mellon Strategic Municipals, Inc. Common Stock"
LESL,NASDAQ,LESL,STOCK,"Leslie's, Inc. - Common Stock"
LEU,NYSE,LEU,STOCK,Centrus Energy Corp. Class A Common Stock
LEUX,BATS,LEUX,ETF,Tradr 2X Long LEU Daily ETF
LEVI,NYSE,LEVI,STOCK,Levi Strauss & Co Class A Common Stock
LEXI,NASDAQ,LEXI,ETF,Alexis Practical Tactical ETF
LEXX,NASDAQ,LEXX,STOCK,Lexaria Bioscience Corp. - Common Stock
LFAC,NASDAQ,LFAC,STOCK,Leapfrog Acquisition Corporation - Class A Ordinary Shares
LFAI,BATS,LFAI,ETF,LifeX 2050 Longevity Income ETF
LFAO,BATS,LFAO,ETF,LifeX 2055 Longevity Income ETF
LFAW,BATS,LFAW,ETF,LifeX 2060 Longevity Income ETF
LFBE,BATS,LFBE,ETF,LifeX 2065 Longevity Income ETF
LFCR,NASDAQ,LFCR,STOCK,"Lifecore Biomedical, Inc. - Common Stock"
LFDR,BATS,LFDR,ETF,LifeX Durable Income ETF
LFEQ,NYSE_ARCA,LFEQ,ETF,VanEck Long/Flat Trend ETF
LFGY,NYSE_ARCA,LFGY,ETF,YieldMax Crypto Industry & Tech Portfolio Option Income ETF
LFMD,NASDAQ,LFMD,STOCK,"LifeMD, Inc. - Common Stock"
LFMDP,NASDAQ,LFMDP,STOCK,"LifeMD, Inc. - 8.875% Series A Cumulative Perpetual Preferred Stock"
LFS,NASDAQ,LFS,STOCK,"LEIFRAS Co., Ltd. - American Depositary Shares"
LFSC,NASDAQ,LFSC,ETF,F/m Emerald Life Sciences Innovation ETF
LFST,NASDAQ,LFST,STOCK,"LifeStance Health Group, Inc. - Common Stock"
LFT,NYSE,LFT,STOCK,"Lument Finance Trust, Inc. Common Stock"
LFTO,NASDAQ,LFTO,STOCK,"Liftoff Mobile, Inc. - Common Stock"
LFUS,NASDAQ,LFUS,STOCK,"Littelfuse, Inc. - Common Stock"
LFVN,NASDAQ,LFVN,STOCK,Lifevantage Corporation - Common Stock
LFWD,NASDAQ,LFWD,STOCK,Lifeward Ltd. - Ordinary Shares
LGCF,NASDAQ,LGCF,ETF,Themes US Cash Flow Champions ETF
LGCL,NASDAQ,LGCL,STOCK,Lucas GC Limited - Class A Ordinary Shares
LGCY,NYSE_AMERICAN,LGCY,STOCK,Legacy Education Inc. Common Stock
LGDX,NYSE_ARCA,LGDX,ETF,Intech S&P Large Cap Diversified Alpha ETF
LGH,NYSE_ARCA,LGH,ETF,HCM Defender 500 Index ETF
LGHL,NASDAQ,LGHL,STOCK,Lion Group Holding Ltd. - American Depositary Share
LGHT,NYSE_ARCA,LGHT,ETF,Langar Global HealthTech ETF
LGI,NYSE,LGI,STOCK,Lazard Global Total Return and Income Fund Common Stock
LGIH,NASDAQ,LGIH,STOCK,"LGI Homes, Inc. - Common Stock"
LGL,NYSE_AMERICAN,LGL,STOCK,"LGL Group, Inc. (The) Common Stock"
LGLV,NYSE_ARCA,LGLV,ETF,State Street SPDR US Large Cap Low Volatility Index ETF
LGN,NASDAQ,LGN,STOCK,Legence Corp. - Class A Common stock
LGND,NASDAQ,LGND,STOCK,Ligand Pharmaceuticals Incorporated - Common Stock
LGO,NASDAQ,LGO,STOCK,Largo Inc. - Common Shares
LGOV,NYSE_ARCA,LGOV,ETF,First Trust Long Duration Opportunities ETF
LGPS,NYSE_AMERICAN,LGPS,STOCK,LogProstyle Inc. Common Shares
LGRO,NASDAQ,LGRO,ETF,Level Four Large Cap Growth Active ETF
LGVN,NASDAQ,LGVN,STOCK,Longeveron Inc. - Class A Common stock
LH,NYSE,LH,STOCK,Labcorp Holdings Inc. Common Stock
LHAI,NASDAQ,LHAI,STOCK,Linkhome Holdings Inc. - Common stock
LHSW,NASDAQ,LHSW,STOCK,Lianhe Sowell International Group Ltd - Class A Ordinary Shares
LHX,NYSE,LHX,STOCK,"L3Harris Technologies, Inc. Common Stock"
LI,NASDAQ,LI,STOCK,Li Auto Inc. - American Depositary Shares
LIAE,BATS,LIAE,ETF,LifeX 2050 Inflation-Protected Longevity Income ETF
LIAM,BATS,LIAM,ETF,LifeX 2055 Inflation-Protected Longevity Income ETF
LIAU,BATS,LIAU,ETF,LifeX 2060 Inflation-Protected Longevity Income ETF
LIBD,BATS,LIBD,ETF,LifeX 2065 Inflation-Protected Longevity Income ETF
LICN,NASDAQ,LICN,STOCK,Lichen International Limited - Class A Ordinary Shares
LIDR,NASDAQ,LIDR,STOCK,"AEye, Inc. - Class A Common Stock"
